AnimID	Name	AinmName	Layer	WrapMode	Speed	TransitTime	LoopTime	LoopOverAnimId	IsCanBreak	StartEffect01	IsStartEffectAutoEnd01	StartEffect02	IsStartEffectAutoEnd02	StartEffect03	IsStartEffectAutoEnd03	StartEffect04	IsStartEffectAutoEnd04	StartEffect05	IsStartEffectAutoEnd05	StartEffect06	IsStartEffectAutoEnd06	EndEffect	IsCallEnd	NextAnimId	SoundID	IsSkillAnim	CameraRockRate	CameraRockID	GD_WeaponLRefixIndex	GD_WeaponRRefixIndex	IsNeedPlayWeaponAnim
1442	灭魂狂飙-鬼道	Select_Skill	2	1	1	0.2	-1	-1	0	1751	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1458	1675	1	100	52	-1	-1	1
1443	鬼道男冠军展示POSE-Front	Guidao_M_Front	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1444	鬼道男冠军展示POSE-Left	Guidao_M_Left	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1445	鬼道男冠军展示POSE-Mid	Guidao_M_Mid	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1446	鬼道男冠军展示POSE-Right	Guidao_M_Right	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1447	鬼道男冠军展示POSE-Top	Guidao_M_Top	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1448	鬼道女冠军展示POSE-Front	Guidao_W_Front	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1449	鬼道女冠军展示POSE-Left	Guidao_W_Left	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1450	鬼道女冠军展示POSE-Mid	Guidao_W_Mid	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1451	鬼道女冠军展示POSE-Right	Guidao_W_Right	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1452	鬼道女冠军展示POSE-Top	Guidao_W_Top	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1453	双鱼衔尾佩	Skill_Fb	2	1	1	0.2	-1	-1	0	1742	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1682	1	0	-1	-1	-1	0
1454	如律令	Skill_Fb	2	1	1	0.2	-1	-1	0	1743	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1683	1	0	-1	-1	-1	0
1455	忘忧茶	Skill_Fb	2	1	1	0.2	-1	-1	0	1744	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1684	1	0	-1	-1	-1	0
1456	引渡	Skill_Fb	2	1	1	0.2	-1	-1	0	1745	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1685	1	0	-1	-1	-1	0
1457	燃魂劫火-鬼道-佛	Skill_Lihunxueyin	2	1	1	0.2	-1	-1	0	1680	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	1
1458	技能结束后展示站立	Select_Stand_02	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	1
1459	归灵秘印-鬼道-仙	Skill_Guidengyinpo	2	1	1	0.2	-1	-1	0	1725	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	1
1460	幽泉鬼步-鬼道-仙	Skill_Baiguiyexing	2	1	1	0.2	-1	-1	0	1726	1	1727	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	1
1461	森罗三笑-鬼道-佛	Skill_Mutiankuangsha	2	1	1	0.2	-1	-1	0	1728	1	1729	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	1
1462	缚足蛇蛊-蛊王-魔	Skill_Baigudanhun	2	1	1	0.2	-1	-1	0	1730	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
1463	巫毒斗瘴-蛊王-魔	Skill_Xieshenaoshi	2	1	1	0.2	-1	-1	0	1732	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
1464	冲锋-厨师	Run	2	1	1	0.2	-1	-1	0	1681	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
1465	冲锋-火鸡	Run	2	1	1	0.2	-1	-1	0	1681	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
1466	冲锋-熊孩子	Run	2	1	1	0.2	-1	-1	0	1681	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
1467	加速-厨师	Attack	2	1	1	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
1468	加速-火鸡	Attack	2	1	1	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
1469	加速-熊孩子	Attack	2	1	1	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
1470	庙会-书生	Walk	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1471	庙会-小厮	Walk	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1472	庙会-小姐	Walk	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1473	庙会-丫鬟	Walk	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1474	冲锋-厨师-前摇	Stand	1	1	1.875	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1464	-1	1	0	-1	-1	-1	0
1475	冲锋-厨师-前摇	Stand	1	1	1.875	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1464	-1	1	0	-1	-1	-1	0
1476	冲锋-厨师-前摇	Stand	1	1	1.875	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1464	-1	1	0	-1	-1	-1	0
1477	冲锋-厨师-前摇	Stand	1	1	1.875	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1464	-1	1	0	-1	-1	-1	0
1478	冲锋-厨师-前摇	Stand	1	1	1.875	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1464	-1	1	0	-1	-1	-1	0
1479	冲锋-厨师-前摇	Stand	1	1	1.25	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1464	-1	1	0	-1	-1	-1	0
1480	冲锋-厨师-前摇	Stand	1	1	1.25	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1464	-1	1	0	-1	-1	-1	0
1481	冲锋-厨师-前摇	Stand	1	1	1.25	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1464	-1	1	0	-1	-1	-1	0
1482	冲锋-厨师-前摇	Stand	1	1	1.25	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1464	-1	1	0	-1	-1	-1	0
1483	冲锋-厨师-前摇	Stand	1	1	1.25	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1464	-1	1	0	-1	-1	-1	0
1484	冲锋-火鸡-前摇	Stand	1	1	1.66	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1465	-1	1	0	-1	-1	-1	0
1485	冲锋-火鸡-前摇	Stand	1	1	1.66	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1465	-1	1	0	-1	-1	-1	0
1486	冲锋-火鸡-前摇	Stand	1	1	1.66	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1465	-1	1	0	-1	-1	-1	0
1487	冲锋-火鸡-前摇	Stand	1	1	1.66	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1465	-1	1	0	-1	-1	-1	0
1488	冲锋-火鸡-前摇	Stand	1	1	1.66	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1465	-1	1	0	-1	-1	-1	0
1489	冲锋-火鸡-前摇	Stand	1	1	1.11	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1465	-1	1	0	-1	-1	-1	0
1490	冲锋-火鸡-前摇	Stand	1	1	1.11	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1465	-1	1	0	-1	-1	-1	0
1491	冲锋-火鸡-前摇	Stand	1	1	1.11	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1465	-1	1	0	-1	-1	-1	0
1492	冲锋-火鸡-前摇	Stand	1	1	1.11	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1465	-1	1	0	-1	-1	-1	0
1493	冲锋-火鸡-前摇	Stand	1	1	1.11	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1465	-1	1	0	-1	-1	-1	0
1494	冲锋-熊孩子-前摇	Stand	1	1	2.09	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1466	-1	1	0	-1	-1	-1	0
1495	冲锋-熊孩子-前摇	Stand	1	1	2.09	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1466	-1	1	0	-1	-1	-1	0
1496	冲锋-熊孩子-前摇	Stand	1	1	2.09	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1466	-1	1	0	-1	-1	-1	0
1497	冲锋-熊孩子-前摇	Stand	1	1	2.09	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1466	-1	1	0	-1	-1	-1	0
1498	冲锋-熊孩子-前摇	Stand	1	1	2.09	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1466	-1	1	0	-1	-1	-1	0
1499	冲锋-熊孩子-前摇	Stand	1	1	1.39	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1466	-1	1	0	-1	-1	-1	0
1500	冲锋-熊孩子-前摇	Stand	1	1	1.39	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1466	-1	1	0	-1	-1	-1	0
1501	冲锋-熊孩子-前摇	Stand	1	1	1.39	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1466	-1	1	0	-1	-1	-1	0
1502	冲锋-熊孩子-前摇	Stand	1	1	1.39	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1466	-1	1	0	-1	-1	-1	0
1503	冲锋-熊孩子-前摇	Stand	1	1	1.39	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	1466	-1	1	0	-1	-1	-1	0
1504	孟无忧-城中站姿	Stand_mengwuyou	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1505	何念-城中站姿	Stand_Henian	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1506	寰谛凤翎	Skill_Fb	2	1	1	0.2	-1	-1	0	1747	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1687	1	0	-1	-1	-1	0
1507	凤凰灯	Skill_Fb	2	1	1	0.2	-1	-1	0	1748	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1688	1	0	-1	-1	-1	0
1508	19年情人节-灿烂男	Canlan	2	2	1	0.2	-1	-1	0	1214	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1509	19年情人节-灿烂女	Canlan	2	2	1	0.2	-1	-1	0	1215	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1510	19年情人节-灿烂正太	Canlan	2	2	1	0.2	-1	-1	0	1518	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1511	19年情人节-灿烂萝莉	Canlan	2	2	1	0.2	-1	-1	0	1519	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1512	19年情人节-比心男	Bixin	2	2	1	0.2	-1	-1	0	1212	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1513	19年情人节-比心女	Bixin	2	2	1	0.2	-1	-1	0	1213	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1514	19年情人节-比心正太	Bixin	2	2	1	0.2	-1	-1	0	1520	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1515	19年情人节-比心萝莉	Bixin	2	2	1	0.2	-1	-1	0	1521	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1516	19年情人节-尬舞	Dance_MW	2	2	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1517	19年情人节-飞吻	Feiwen	2	2	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1518	划船_竹筏	Boating	2	2	1	0.2	-1	-1	0	1758	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1519	坐船_竹筏	Boating_Sit	2	2	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1520	坐姿	Swing	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	1
1521	镇魔古洞-修蛇-蛇毒	Skill	2	1	1	0.2	-1	-1	0	1772	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	84	1	0	-1	-1	-1	0
1522	镇魔古洞-修蛇-扫尾	Skill_Sheyaoaoe	2	1	1	0.2	-1	-1	0	1773	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
1523	镇魔古洞-大风-风涌	Hit	2	1	1	0.2	-1	-1	0	1774	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
1524	吹埙	ChuiXun	2	2	1	0.2	-1	-1	0	1775	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1525	单人休闲-敲锣	Qiaoluo	1	2	1	0.2	-1	-1	1	1777	0	1778	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1719	1	0	-1	-1	-1	0
1526	单人休闲-敲锣行走	Qiaoluo_Walk	1	2	1	0.2	-1	-1	1	1777	0	1778	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1719	1	0	-1	-1	-1	0
1527	喂糖葫芦-成女喂小男	Eating_WB	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1528	喂糖葫芦-成女喂小女	Eating_WG	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1529	喂糖葫芦-成女喂成男	Eating_WM	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1530	喂糖葫芦-成女喂成女	Eating_WW	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1531	喂糖葫芦-成男喂小男	Eating_MB	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1532	喂糖葫芦-成男喂小女	Eating_MG	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1533	喂糖葫芦-成男喂成男	Eating_MM	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1534	喂糖葫芦-成男喂成女	Eating_MW	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1535	喂糖葫芦-小女喂小男	Eating_GB	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1536	喂糖葫芦-小女喂小女	Eating_GG	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1537	喂糖葫芦-小女喂成男	Eating_GM	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1538	喂糖葫芦-小女喂成女	Eating_GW	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1539	喂糖葫芦-小男喂小男	Eating_BB	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1540	喂糖葫芦-小男喂小女	Eating_BG	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1541	喂糖葫芦-小男喂成男	Eating_BM	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1542	喂糖葫芦-小男喂成女	Eating_BW	2	1	1	0.2	-1	-1	0	1779	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1543	被喂糖葫芦-小男喂成男	Be_Eating_BM	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1544	被喂糖葫芦-小男喂成女	Be_Eating_BW	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1545	被喂糖葫芦-小男喂小女	Be_Eating_BG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1546	被喂糖葫芦-小男喂小男	Be_Eating_BB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1547	被喂糖葫芦-小女喂成男	Be_Eating_GM	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1548	被喂糖葫芦-小女喂小女	Be_Eating_GG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1549	被喂糖葫芦-小女喂成女	Be_Eating_GW	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1550	被喂糖葫芦-小女喂小男	Be_Eating_GB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1551	被喂糖葫芦-成男喂小女	Be_Eating_MG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1552	被喂糖葫芦-成男喂成男	Be_Eating_MM	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1553	被喂糖葫芦-成男喂成女	Be_Eating_MW	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1554	被喂糖葫芦-成男喂小男	Be_Eating_MB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1555	被喂糖葫芦-成女喂成男	Be_Eating_WM	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1556	被喂糖葫芦-成女喂小女	Be_Eating_WG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1557	被喂糖葫芦-成女喂小男	Be_Eating_WB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1558	被喂糖葫芦-成女喂成女	Be_Eating_WW	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
1559	镇魔古洞-大风-卷石	Skill_Zhaohuan	2	1	1	0.2	-1	-1	0	1776	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
1560	情人节攻方-攻击技	Skill_Fb	2	1	1	0.2	-1	-1	0	1780	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
1561	冰雪迷城采集引导	Collect	2	2	1	0.1	3	-1	0	322	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	1
1562	碎星	Skill_Fb	2	1	1	0.2	-1	-1	0	1782	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1711	1	0	-1	-1	-1	0
1563	浮光	Skill_Fb	2	1	1	0.2	-1	-1	0	1783	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1712	1	0	-1	-1	-1	0
1564	芳菲尽	Skill_Fb	2	1	1	0.2	-1	-1	0	1784	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1713	1	0	-1	-1	-1	0
1565	福禄	Skill_Fb	2	1	1	0.2	-1	-1	0	1785	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1714	1	0	-1	-1	-1	0
1566	笑春风	Skill_Fb	2	1	1	0.2	-1	-1	0	1786	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1715	1	0	-1	-1	-1	0
1567	上古天宫-蛇妖-凝视	Skill_Siwangningshi	1	1	1	0.2	-1	-1	0	1789	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1568	上古天宫-冰影-冰爆	Skill_Nupujiangshi	1	1	1	0.2	-1	-1	0	1790	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1569	上古天宫-真雷-暴风	Skill_Gongshoubianhuan	1	1	1	0.2	-1	-1	0	1791	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1570	上古天宫-真雷-真雷	Skill_Gongshoubianhuan	1	1	1	0.2	-1	-1	0	1792	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1571	上古天宫-皆空-狮子吼	Skill_Wuliangzhenyan	1	1	1	0.2	-1	-1	0	1793	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1572	上古天宫-皆空-佛身	Attack	1	1	1	0.2	-1	-1	0	1794	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1573	上古天宫-尸妖-缚魂	Skill_Zhenyuan	1	1	1	0.2	-1	-1	0	1795	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1574	上古天宫-尸妖-尸瘴	Skill_Zhenyuan	1	1	1	0.2	-1	-1	0	1796	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1575	上古天宫-众生相	Skill_Xiangyouxinsheng	1	1	1	0.2	-1	-1	0	1797	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1576	上古天宫-玄鸟-飓风	Skill_Zhaohuan	1	1	1	0.2	-1	-1	0	1798	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1577	上古天宫-炎灵-滚动	Skill_Fangun	1	1	1	0.2	-1	-1	0	1799	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1578	尬舞旦旦放烟花	Stand	1	2	1	0.2	-1	-1	1	1801	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
1579	花朝节活动-踢球	Skill_Fb	2	1	1	0.2	-1	-1	0	1811	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
1580	花朝节活动-自救	Skill_Fb	2	1	1	0.2	-1	-1	0	1809	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
